id,name,latitude,longitude,locality,state,country
USW00023007 , CHILDRESS MUNI AP , 34.4272 , -100.2831 , Childress , TX , United States
USW00023009 , ROSWELL IND AIR PK , 33.3075 , -104.5083 , Roswell , NM , United States
USW00023023 , MIDLAND ODESSA , 31.9433 , -102.1889 , Midland , TX , United States
USW00023034 , SAN ANGELO , 31.3711 , -100.4922 , San Angelo , TX , United States
USW00023040 , WINKLER CO AP , 31.78 , -103.2017 , Wink , TX , United States
USW00023041 , BIG SPRING , 32.2442 , -101.4536 , Big Spring , TX , United States
USW00023042 , LUBBOCK , 33.6542 , -101.8136 , Lubbock , TX , United States
USW00023044 , EL PASO INTL AP , 31.8111 , -106.3758 , El Paso , TX , United States
USW00023047 , AMARILLO , 35.2333 , -101.7089 , Amarillo , TX , United States
USW00023048 , TUCUMCARI MUNI AP , 35.1822 , -103.6031 , Tucumcari , NM , United States
USW00023050 , ALBUQUERQUE INTL AP , 35.0419 , -106.6156 , Albuquerque , NM , United States
USW00023051 , CLAYTON MUNI AIR PK , 36.4486 , -103.1539 , Clayton , NM , United States
USW00023052 , RATON MUNI CREWS AP , 36.7414 , -104.5022 , Raton , NM , United States
USW00023054 , LAS VEGAS MUNI AP , 35.6542 , -105.1419 , Las Vegas , NM , United States
USW00023061 , ALAMOSA SAN LUIS AP , 37.4389 , -105.8614 , Alamosa , CO , United States
USW00023062 , DENVER-STAPLETON , 39.7633 , -104.8694 , Denver , CO , United States
USW00023063 , EAGLE FAA AP , 39.65 , -106.9167 , Gypsum , CO , United States
USW00023064 , GARDEN CITY RGNL AP , 37.9272 , -100.7247 , Garden City , KS , United States
USW00023065 , GOODLAND , 39.3669 , -101.7 , Goodland , KS , United States
USW00023066 , GRAND JUNCTION WALKER FLD , 39.1342 , -108.54 , Grand Junction , CO , United States
USW00023067 , LA JUNTA MUNI AP , 38.0494 , -103.5122 , La Junta , CO , United States
USW00023070 , TRINIDAD PERRY STOKES AP , 37.2622 , -104.3378 , Trinidad , CO , United States
USW00023072 , CLARENDON , 34.9325 , -100.8903 , Clarendon , TX , United States
USW00023090 , FARMINGTON RGNL AP , 36.7436 , -108.2292 , Farmington , NM , United States
USW00023129 , LONG BEACH DAUGHERTY FLD , 33.8117 , -118.1464 , Long Beach , CA , United States
USW00023136 , CAMARILLO AP , 34.2167 , -119.0833 , Camarillo , CA , United States
USW00023153 , TONOPAH , 38.0511 , -117.0903 , Tonopah , NV , United States
USW00023154 , ELY YELLAND FLD AP , 39.2953 , -114.8467 , Ely , NV , United States
USW00023155 , BAKERSFIELD AP , 35.4344 , -119.0542 , Bakersfield , CA , United States
USW00023157 , BISHOP AP , 37.3711 , -118.3581 , Bishop , CA , United States
USW00023158 , BLYTHE AP , 33.6186 , -114.7142 , Blythe , CA , United States
USW00023159 , BRYCE CANYON AP , 37.7064 , -112.1456 ,  , UT , United States
USW00023160 , TUCSON INTL AP , 32.1314 , -110.9553 , Tucson , AZ , United States
USW00023161 , BARSTOW DAGGETT AP , 34.8536 , -116.7858 , Newberry Springs , CA , United States
USW00023162 , DELTA , 39.3375 , -112.5858 , Delta , UT , United States
USW00023169 , LAS VEGAS MCCARRAN AP , 36.0719 , -115.1633 , Las Vegas , NV , United States
USW00023174 , LOS ANGELES INTL AP , 33.9381 , -118.3889 , Los Angeles , CA , United States
USW00023179 , NEEDLES AP , 34.7675 , -114.6189 , Needles , CA , United States
USW00023182 , PALMDALE AP , 34.6294 , -118.0836 , Palmdale , CA , United States
USW00023183 , PHOENIX SKY HARBOR INTL AP , 33.4278 , -112.0039 , Phoenix , AZ , United States
USW00023184 , PRESCOTT LOVE FLD , 34.6517 , -112.4208 , Prescott , AZ , United States
USW00023185 , RENO TAHOE INTL AP , 39.4839 , -119.7711 , Reno , NV , United States
USW00023187 , SANDBERG , 34.7436 , -118.7242 , Gorman , CA , United States
USW00023188 , SAN DIEGO LINDBERGH FLD , 32.7336 , -117.1831 , San Diego , CA , United States
USW00023190 , SANTA BARBARA MUNI AP , 34.4258 , -119.8425 , Santa Barbara , CA , United States
USW00023194 , WINSLOW MUNI AP , 35.0281 , -110.7208 , Winslow , AZ , United States
USW00023225 , BLUE CANYON AP , 39.2775 , -120.7103 , Alta , CA , United States
USW00023230 , OAKLAND METRO INTL AP , 37.7214 , -122.2208 , Oakland , CA , United States
USW00023232 , SACRAMENTO EXECUTIVE AP , 38.5069 , -121.495 , Sacramento , CA , United States
USW00023233 , SALINAS MUNICIPAL AP , 36.6636 , -121.6081 , Salinas , CA , United States
USW00023234 , SAN FRANCISCO INTL AP , 37.6197 , -122.3647 , San Francisco , CA , United States
USW00023237 , STOCKTON METRO AP , 37.8892 , -121.2258 , Acampo , CA , United States
USW00023244 , MOFFETT FEDERAL AIRFIELD , 37.4058 , -122.0481 , Mountain View , CA , United States
USW00023258 , MODESTO CITY CO AP , 37.6242 , -120.9506 , Modesto , CA , United States
USW00023271 , SACRAMENTO 5 ESE , 38.5556 , -121.4169 , Sacramento , CA , United States
USW00023272 , SAN FRANCISCO DWTN , 37.7706 , -122.4269 , San Francisco , CA , United States
USW00023273 , SANTA MARIA PUBLIC AP , 34.8994 , -120.4486 , Santa Maria , CA , United States
USW00024011 , BISMARCK , 46.7708 , -100.7603 , Bismarck , ND , United States
USW00024012 , THEODORE ROOSEVELT AP , 46.7994 , -102.7972 , Dickinson , ND , United States
USW00024013 , MINOT INTL AP , 48.2553 , -101.2733 , Minot , ND , United States
USW00024015 , AKRON WASHINGTON CO AP , 40.1667 , -103.2167 , Akron , CO , United States
USW00024018 , CHEYENNE , 41.1519 , -104.8061 , Cheyenne , WY , United States
USW00024020 , HAYES CENTER 1NW , 40.5233 , -101.0344 , Hayes Center , NE , United States
USW00024021 , LANDER HUNT FLD AP , 42.8153 , -108.7261 , Lander , WY , United States
USW00024022 , LARAMIE RGNL AP , 41.3119 , -105.6747 , Laramie , WY , United States
USW00024023 , NORTH PLATTE RGNL AP , 41.1214 , -100.6694 , North Platte , NE , United States
USW00024024 , PHILIP AP , 44.0511 , -101.6011 , Philip , SD , United States
USW00024025 , PIERRE RGNL AP , 44.3814 , -100.2856 , Pierre , SD , United States
USW00024027 , ROCK SPRINGS AP , 41.5944 , -109.0528 , Rock Springs , WY , United States
USW00024028 , SCOTTSBLUFF HEILIG AP , 41.8706 , -103.5931 , Scottsbluff , NE , United States
USW00024029 , SHERIDAN CO AP , 44.7694 , -106.9689 , Sheridan , WY , United States
USW00024030 , SIDNEY MUNI AP , 41.1014 , -102.9847 , Sidney , NE , United States
USW00024032 , VALENTINE MILLER FLD , 42.8783 , -100.55 , Valentine , NE , United States
USW00024033 , BILLINGS LOGAN INTL AP , 45.8069 , -108.5422 , Billings , MT , United States
USW00024036 , LEWISTOWN MUNI AP , 47.0492 , -109.4578 , Lewistown , MT , United States
USW00024037 , MILES CITY F WILEY FLD , 46.4267 , -105.8825 , Miles City , MT , United States
USW00024057 , RAWLINS MUNI AP , 41.8056 , -107.1997 , Rawlins , WY , United States
USW00024089 , CASPER NATRONA CO AP , 42.8975 , -106.4636 , Casper , WY , United States
USW00024090 , RAPID CITY RGNL AP , 44.0433 , -103.0536 , Rapid City , SD , United States
USW00024091 , IMPERIAL MUNI AP , 40.51 , -101.62 , Imperial , NE , United States
USW00024110 , MOSES LAKE GRANT CO AP , 47.2078 , -119.3192 , Moses Lake , WA , United States
USW00024119 , BATTLE MOUNTAIN 4SE , 40.6117 , -116.8917 , Battle Mountain , NV , United States
USW00024121 , ELKO RGNL AP , 40.8289 , -115.7886 , Elko , NV , United States
USW00024127 , SALT LAKE CITY INTL AP , 40.7781 , -111.9694 , Salt Lake City , UT , United States
USW00024128 , WINNEMUCCA MUNI AP , 40.9017 , -117.8081 , Winnemucca , NV , United States
USW00024130 , BAKER CITY MUNI AP , 44.8428 , -117.8086 , Baker City , OR , United States
USW00024131 , BOISE AIR TERMINAL , 43.5667 , -116.2406 , Boise , ID , United States
USW00024132 , BOZEMAN GALLATIN FLD , 45.7881 , -111.1608 , Belgrade , MT , United States
USW00024133 , BURLEY MUNI AP , 42.5417 , -113.7661 , Burley , ID , United States
USW00024135 , BUTTE BERT MOONEY AP , 45.9647 , -112.5006 , Butte , MT , United States
USW00024137 , CUT BANK MUNI AP , 48.6033 , -112.3753 , Cut Bank , MT , United States
USW00024138 , DILLON AP , 45.2575 , -112.5545 , Dillon , MT , United States
USW00024141 , EPHRATA MUNI AP , 47.3078 , -119.5153 , Ephrata , WA , United States
USW00024143 , GREAT FALLS INTL AP , 47.4733 , -111.3822 , Great Falls , MT , United States
USW00024144 , HELENA RGNL AP , 46.6056 , -111.9636 , Helena , MT , United States
USW00024145 , IDAHO FALLS FANNING FLD , 43.5164 , -112.0672 , Idaho Falls , ID , United States
USW00024149 , LEWISTON NEZ PERCE CO AP , 46.3747 , -117.0156 , Lewiston , ID , United States
USW00024150 , LIVINGSTON MISSION FLD , 45.6983 , -110.4408 , Livingston , MT , United States
USW00024151 , MALAD CITY , 42.1492 , -112.2872 , Malad City , ID , United States
USW00024152 , MEACHAM , 45.5114 , -118.4247 , Meacham , OR , United States
USW00024153 , MISSOULA INTL AP , 46.9208 , -114.0925 , Missoula , MT , United States
USW00024155 , PENDLETON , 45.6906 , -118.8528 , Pendleton , OR , United States
USW00024156 , POCATELLO RGNL AP , 42.9203 , -112.5711 , Pocatello , ID , United States
USW00024157 , SPOKANE INTL AP , 47.6217 , -117.5281 , Spokane , WA , United States
USW00024159 , SUPERIOR , 47.1928 , -114.8903 , Superior , MT , United States
USW00024160 , WALLA WALLA RGNL AP , 46.0947 , -118.2869 , Walla Walla , WA , United States
USW00024164 , BIG PINEY MARBLETON AP , 42.5844 , -110.1075 , Big Piney , WY , United States
USW00024172 , LOVELOCK DERBY FLD , 40.0681 , -118.5692 , Lovelock , NV , United States
USW00024193 , WENDOVER AP AWOS , 40.7206 , -114.0358 , Wendover , UT , United States
USW00024213 , EUREKA WFO WOODLEY ISLAND , 40.8097 , -124.1603 , Eureka , CA , United States
USW00024216 , RED BLUFF MUNI AP , 40.1519 , -122.2536 , Red Bluff , CA , United States
USW00024217 , BELLINGHAM INTL AP , 48.7939 , -122.5372 , Bellingham , WA , United States
USW00024219 , THE DALLES MUNI AP , 45.6194 , -121.1661 , Dallesport , WA , United States
USW00024221 , EUGENE MAHLON SWEET AP , 44.1278 , -123.2206 , Eugene , OR , United States
USW00024225 , MEDFORD ROGUE VLY AP , 42.3811 , -122.8722 , Central Point , OR , United States
USW00024227 , OLYMPIA AP , 46.9733 , -122.9033 , Olympia , WA , United States
USW00024229 , PORTLAND INTL AP , 45.5908 , -122.6003 , Portland , OR , United States
USW00024230 , REDMOND ROBERTS FLD , 44.2558 , -121.1392 , Redmond , OR , United States
USW00024232 , SALEM MCNARY FLD , 44.905 , -123.0011 , Salem , OR , United States
USW00024233 , SEATTLE TACOMA INTL AP , 47.4444 , -122.3139 , SeaTac , WA , United States
USW00024235 , SEXTON SUMMIT , 42.6003 , -123.3642 , Grants Pass , OR , United States
USW00024237 , STAMPEDE PASS , 47.2767 , -121.3372 , Easton , WA , United States
USW00024243 , YAKIMA AIR TERMINAL , 46.5683 , -120.5428 , Yakima , WA , United States
USW00024255 , WHIDBEY ISLAND NAS , 48.35 , -122.6667 , Oak Harbor , WA , United States
USW00024284 , NORTH BEND RGNL AP , 43.4133 , -124.2436 , North Bend , OR , United States
USW00025308 , ANNETTE ISLAND AP , 55.0389 , -131.5786 , Metlakatla , AK , United States
USW00025309 , JUNEAU INTL AP , 58.3567 , -134.5639 , Juneau , AK , United States
USW00025322 , GUSTAVUS , 58.4111 , -135.7089 , Gustavus , AK , United States
USW00025325 , KETCHIKAN INTL AP , 55.3567 , -131.7117 , Ketchikan , AK , United States
USW00025329 , PETERSBURG 1 , 56.8056 , -132.9372 , Petersburg , AK , United States
USW00025333 , SITKA AIRPORT , 57.0481 , -135.3647 , Sitka , AK , United States
USW00025339 , YAKUTAT STATE AP , 59.5119 , -139.6711 , Yakutat , AK , United States
USW00025501 , KODIAK AP , 57.7511 , -152.4856 , Kodiak , AK , United States
USW00025503 , KING SALMON , 58.6794 , -156.6294 , King Salmon , AK , United States
USW00025506 , ILIAMNA AP , 59.7494 , -154.9089 , Iliamna , AK , United States
USW00025507 , HOMER AP , 59.6419 , -151.4908 , Homer , AK , United States
USW00025624 , COLD BAY AP , 55.2208 , -162.7325 , Cold Bay , AK , United States
USW00025713 , ST PAUL ISLAND AP , 57.1553 , -170.2222 , Saint Paul , AK , United States
USW00026409 , ANCHORAGE MERRILL FLD , 61.2169 , -149.855 , Anchorage , AK , United States
USW00026410 , CORDOVA M K SMITH AP , 60.4889 , -145.4511 , Cordova , AK , United States
USW00026411 , FAIRBANKS INTL AP , 64.8039 , -147.8761 , Fairbanks , AK , United States
USW00026412 , NORTHWAY AP , 62.9614 , -141.9292 , Northway , AK , United States
USW00026415 , BIG DELTA AP , 63.9944 , -145.7214 , Fort Greely , AK , United States
USW00026425 , GULKANA AP , 62.1592 , -145.4589 , Glennallen , AK , United States
USW00026435 , NENANA MUNI AP , 64.55 , -149.0717 , Nenana , AK , United States
USW00026438 , SEWARD AP , 60.1283 , -149.4167 , Seward , AK , United States
USW00026442 , VALDEZ WSO , 61.1303 , -146.3517 , Valdez , AK , United States
USW00026451 , ANCHORAGE INTL AP , 61.1689 , -150.0278 , Anchorage , AK , United States
USW00026510 , MCGRATH AP , 62.9575 , -155.6103 , McGrath , AK , United States
USW00026514 , SKWENTNA , 61.9772 , -151.2169 , Skwentna , AK , United States
USW00026523 , KENAI MUNI AP , 60.5797 , -151.2392 , Kenai , AK , United States
USW00026528 , TALKEETNA AP , 62.32 , -150.095 , Talkeetna , AK , United States
USW00026529 , TANANA CALHOUN MEM AP , 65.1744 , -152.1069 , Tanana , AK , United States
USW00026533 , BETTLES AP , 66.9161 , -151.5089 , Bettles , AK , United States
USW00026615 , BETHEL AP , 60.785 , -161.8292 , Bethel , AK , United States
USW00026616 , KOTZEBUE RALPH WEIN AP , 66.8667 , -162.6333 , Kotzebue , AK , United States
USW00026617 , NOME MUNI AP , 64.5111 , -165.44 , Nome , AK , United States
USW00027502 , BARROW POST ROGERS AP , 71.2833 , -156.7814 , Barrow , AK , United States
USW00053919 , MONTICELLO MUNI AP , 33.6361 , -91.7556 , Monticello , AR , United States
USW00092806 , ST PETERSBURG AP , 27.7628 , -82.6261 , Saint Petersburg , FL , United States
USW00092811 , MIAMI BEACH , 25.8064 , -80.1336 , Miami Beach , FL , United States
USW00093009 , LEADVILLE LAKE CO AP , 39.2292 , -106.3169 , Leadville , CO , United States
USW00093010 , LIMON WSMO , 39.1894 , -103.7158 , Limon , CO , United States
USW00093026 , DOUGLAS BISBEE INL AP , 31.4583 , -109.6061 , Mc Neal , AZ , United States
USW00093033 , CARLSBAD CAVERN CITY AP , 32.3336 , -104.2581 , Carlsbad , NM , United States
USW00093037 , COLORADO SPRINGS MUNI AP , 38.81 , -104.6883 , Colorado Springs , CO , United States
USW00093042 , DALHART MUNI AP , 36.0167 , -102.55 , Dalhart , TX , United States
USW00093044 , ZUNI , 35.0706 , -108.8389 , Zuni , NM , United States
USW00093045 , TRUTH OR CONSEQUENCE AP , 33.2367 , -107.2681 , Elephant Butte , NM , United States
USW00093057 , GRANTS MILAN MUNI AP , 35.1664 , -107.8992 , Milan , NM , United States
USW00093058 , PUEBLO MEM AP , 38.29 , -104.4983 , Pueblo , CO , United States
USW00093102 , FALLON NAAS , 39.4167 , -118.7167 , Fallon , NV , United States
USW00093104 , CHINA LAKE NAF , 35.6875 , -117.6931 , Ridgecrest , CA , United States
USW00093107 , SAN DIEGO MIRAMAR NAS , 32.8667 , -117.1333 , San Diego , CA , United States
USW00093111 , POINT MUGU NF , 34.1167 , -119.1167 , Oxnard , CA , United States
USW00093112 , NORTH ISLAND NAS , 32.7 , -117.2 , Coronado , CA , United States
USW00093115 , IMPERIAL BEACH REAM FLD NAS , 32.5667 , -117.1167 , Imperial Beach , CA , United States
USW00093129 , CEDAR CITY MUNI AP , 37.7086 , -113.0944 , Cedar City , UT , United States
USW00093134 , LOS ANGELES DWTN USC CAMPUS , 34.0511 , -118.2353 , Los Angeles , CA , United States
USW00093139 , PAYSON , 34.2325 , -111.3447 , Payson , AZ , United States
USW00093193 , FRESNO YOSEMITE INTL AP , 36.78 , -119.7194 , Fresno , CA , United States
USW00093209 , PASO ROBLES MUNI AP , 35.6697 , -120.6283 , Paso Robles , CA , United States
USW00093719 , NEW BERN CRAVEN CO AP , 35.0678 , -77.0481 , New Bern , NC , United States
USW00093720 , SALISBURY WICOMICO RGNL AP , 38.3406 , -75.5103 , Salisbury , MD , United States
USW00093721 , BALTIMORE WASH INTL AP , 39.1667 , -76.6833 , Baltimore , MD , United States
USW00093727 , NEW RIVER MCAF , 34.7 , -77.3833 , Camp Lejeune , NC , United States
USW00093729 , CAPE HATTERAS AP , 35.2325 , -75.6219 , Buxton , NC , United States
USW00093730 , ATLANTIC CITY INTL AP , 39.4494 , -74.5672 , Egg Harbor City , NJ , United States
USW00093801 , ROME R B RUSSELL AP , 34.3478 , -85.1611 , Rome , GA , United States
USW00093805 , TALLAHASSEE , 30.3975 , -84.3289 , Tallahassee , FL , United States
USW00093806 , TUSCALOOSA MUNI AP , 33.2119 , -87.6161 , Tuscaloosa , AL , United States
USW00093807 , WINSTON SALEM RYNLDS AP , 36.1336 , -80.2222 , Winston-Salem , NC , United States
USW00093808 , BOWLING GREEN WARREN CO AP , 36.9647 , -86.4239 , Bowling Green , KY , United States
USW00093809 , CAIRO 3N , 37.0422 , -89.1856 , Cairo , IL , United States
USW00093812 , CINCINNATI LUNKEN AP , 39.1033 , -84.4189 , Cincinnati , OH , United States
USW00093814 , CINCINNATI NORTHERN KY AP , 39.0431 , -84.6717 , Burlington , KY , United States
USW00093815 , DAYTON INTL AP , 39.9061 , -84.2186 , Vandalia , OH , United States
USW00093817 , EVANSVILLE REGIONAL AP , 38.0442 , -87.5206 , Evansville , IN , United States
USW00093819 , INDIANAPOLIS , 39.7075 , -86.2803 , Indianapolis , IN , United States
USW00093820 , LEXINGTON BLUEGRASS AP , 38.0408 , -84.6058 , Lexington , KY , United States
USW00093821 , LOUISVILLE INTL AP , 38.1811 , -85.7392 , Louisville , KY , United States
USW00093822 , SPRINGFIELD CAPITAL AP , 39.8447 , -89.6839 , Springfield , IL , United States
USW00093824 , ZANESVILLE MUNI AP , 39.9444 , -81.8922 , Zanesville , OH , United States
USW00093831 , BEAUFORT MCAS , 32.4833 , -80.7167 , Beaufort , SC , United States
USW00093837 , JACKSONVILLE NAS , 30.2333 , -81.6667 , Jacksonville , FL , United States
USW00093841 , WHITING FLD NAS , 30.7167 , -87.0167 , Milton , FL , United States
USW00093842 , COLUMBUS METRO AP , 32.5161 , -84.9422 , Columbus , GA , United States
USW00093846 , ANDERSON CO AP , 34.4978 , -82.7097 , Anderson , SC , United States
USW00093909 , OLATHE JOHNSON CO AP , 38.8317 , -94.8897 ,  , KS , United States
USW00093914 , PALESTINE 2 NE , 31.7831 , -95.6039 , Palestine , TX , United States
USW00093919 , MCCOMB/PIKE CO/JOHN E LEWIS AP , 31.1828 , -90.4708 , McComb , MS , United States
USW00093950 , MCALESTER RGNL AP , 34.8822 , -95.7831 , McAlester , OK , United States
USW00093985 , MINERAL WELLS AP , 32.7817 , -98.0603 , Mineral Wells , TX , United States
USW00093986 , HOBART MUNI AP , 34.9894 , -99.0525 , Hobart , OK , United States
USW00093987 , LUFKIN ANGELINA CO AP , 31.2361 , -94.7544 , Burke , TX , United States
USW00093988 , PINE BLUFF GRIDER FLD , 34.175 , -91.9347 , Pine Bluff , AR , United States
USW00093989 , QUINCY RGNL AP , 39.9369 , -91.1919 , Quincy , IL , United States
USW00093990 , HILL CITY MUNI AP , 39.3756 , -99.8297 , Hill City , KS , United States
USW00093992 , EL DORADO S AR RGNL AP , 33.2208 , -92.8142 , El Dorado , AR , United States
USW00093993 , FAYETTEVILLE DRAKE FLD , 36.0097 , -94.1694 , Fayetteville , AR , United States
USW00093997 , RUSSELL MUNI AP , 38.8761 , -98.8092 , Russell , KS , United States
USW00094008 , GLASGOW INTL AP , 48.2138 , -106.6213 , Glasgow , MT , United States
USW00094014 , WILLISTON SLOULIN INTL AP , 48.1739 , -103.6367 , Williston , ND , United States
USW00094143 , IDAHO FALLS 46 W , 43.5317 , -112.9422 ,  , ID , United States
USW00094197 , OMAK AP , 48.4608 , -119.5167 , Omak , WA , United States
USW00094224 , ASTORIA RGNL AP , 46.1569 , -123.8825 , Warrenton , OR , United States
USW00094225 , HOQUIAM BOWERMAN AP , 46.9728 , -123.9303 , Hoquiam , WA , United States
USW00094236 , KLAMATH FALLS INTL AP , 42.1469 , -121.7242 , Klamath Falls , OR , United States
USW00094239 , WENATCHEE PANGBORN AP , 47.3978 , -120.2014 , East Wenatchee , WA , United States
USW00094702 , BRIDGEPORT SIKORSKY MEM AP , 41.1583 , -73.1289 , Stratford , CT , United States
USW00094705 , BARRE MONTPELIER AP , 44.2033 , -72.5794 , Berlin , VT , United States
USW00094725 , MASSENA INTL AP , 44.9358 , -74.8458 , Massena , NY , United States
USW00094728 , NEW YORK CNTRL PK TWR , 40.7789 , -73.9692 , New York , NY , United States
USW00094745 , WESTCHESTER CO AP , 41.0669 , -73.7075 , Rye Brook , NY , United States
USW00094746 , WORCESTER RGNL AP , 42.2706 , -71.8731 , Worcester , MA , United States
USW00094789 , NEW YORK JFK INTL AP , 40.6386 , -73.7622 ,  , NY , United States
USW00094790 , WATERTOWN INTL AP , 43.9922 , -76.0217 , Dexter , NY , United States
USW00094822 , ROCKFORD GTR ROCKFORD AP , 42.1928 , -89.0931 , Rockford , IL , United States
USW00094823 , PITTSBURGH INTL AP , 40.4847 , -80.2144 , Moon , PA , United States
USW00094830 , TOLEDO EXPRESS AP , 41.5886 , -83.8014 , Swanton , OH , United States
USW00094846 , CHICAGO OHARE INTL AP , 41.995 , -87.9336 , Chicago , IL , United States
USW00094847 , DETROIT METRO AP , 42.2314 , -83.3308 , Detroit , MI , United States
USW00094849 , ALPENA CO RGNL AP , 45.0717 , -83.5644 , Alpena , MI , United States
USW00094850 , MARQUETTE , 46.5311 , -87.5483 , Negaunee , MI , United States
USW00094908 , DUBUQUE RGNL AP , 42.3978 , -90.7036 , Dubuque , IA , United States
USW00094910 , WATERLOO MUNI AP , 42.5544 , -92.4011 , Waterloo , IA , United States
USW00094911 , YANKTON 2 E , 42.8783 , -97.3633 , Yankton , SD , United States
USW00094957 , FALLS CITY BRENNER FLD , 40.0803 , -95.5919 , Falls City , NE , United States
USW00094967 , PARK RAPIDS MUNI AP , 46.9006 , -95.0678 , Park Rapids , MN , United States
VQW00011624 , CHRISTIANSTED AP , 17.7028 , -64.8056 , Christiansted , St Croix , U.S. Virgin Islands
VQW00011640 , CHARLOTTE AMALIE AP , 18.3331 , -64.9667 , Charlotte Amalie West , St Thomas , U.S. Virgin Islands
